time,T [Nm],w [rad/s]
0.036651,0.55386,53.856
0.036669,0.55386,53.856
0.036687,0.55385,53.856
0.036705,0.55385,53.856
0.036722,0.55385,53.856
0.03674,0.55386,53.856
0.036758,0.55386,53.856
0.036776,0.55386,53.856
0.036794,0.55386,53.856
0.036812,0.55386,53.856
0.03683,0.55386,53.856
0.036848,0.55385,53.856
0.036866,0.55385,53.856
0.036883,0.55385,53.856
0.036901,0.55385,53.856
0.036919,0.55385,53.856
0.036937,0.55385,53.856
0.036955,0.55385,53.856
0.036973,0.55385,53.856
0.036991,0.55386,53.856
0.037009,0.55385,53.856
0.037026,0.55385,53.856
0.037044,0.55385,53.856
0.037062,0.55385,53.856
0.03708,0.55385,53.856
0.037088,0.55385,53.856
0.037088,0.55385,53.856
0.037106,0.55385,53.856
0.037123,0.55385,53.856
0.037141,0.55385,53.856
0.037159,0.55385,53.856
0.037177,0.55386,53.856
0.037195,0.55386,53.856
0.037213,0.55385,53.856
0.037231,0.55385,53.856
0.037249,0.55385,53.856
0.037266,0.55385,53.856
0.037284,0.55385,53.856
0.037302,0.55385,53.856
0.03732,0.55385,53.856
0.037338,0.55385,53.856
0.037356,0.55386,53.856
0.037374,0.55386,53.856
0.037392,0.55386,53.856
0.037409,0.55386,53.856
0.037427,0.55386,53.856
0.037445,0.55386,53.856
0.037463,0.55386,53.856
0.037481,0.55386,53.856
0.037499,0.55386,53.856
0.037517,0.55386,53.856
0.037535,0.55385,53.856
0.037553,0.55385,53.856
0.03757,0.55385,53.856
0.037588,0.55385,53.856
0.037606,0.55385,53.856
0.037624,0.55385,53.856
0.037642,0.55386,53.856
0.03766,0.55386,53.856
0.037678,0.55386,53.856
0.037696,0.55385,53.856
0.037713,0.55385,53.856
0.037731,0.55385,53.856
0.037749,0.55385,53.856
0.037767,0.55385,53.856
0.037785,0.55385,53.856
0.037803,0.55386,53.856
0.037821,0.55386,53.856
0.037823,0.55386,53.856
0.037823,0.55386,53.856
0.037841,0.55385,53.856
0.037859,0.55385,53.856
0.037877,0.55385,53.856
0.037895,0.55385,53.856
0.037913,0.55386,53.856
0.037931,0.55386,53.856
0.037948,0.55386,53.856
0.037966,0.55386,53.856
0.037984,0.55386,53.856
0.038002,0.55385,53.856
0.03802,0.55385,53.856
0.038038,0.55385,53.856
0.038056,0.55385,53.856
0.038074,0.55386,53.856
0.038091,0.55386,53.856
0.038109,0.55386,53.856
0.038127,0.55386,53.856
0.038145,0.55386,53.856
0.038163,0.55385,53.856
0.038181,0.55385,53.856
0.038199,0.55385,53.856
0.038217,0.55385,53.856
0.038234,0.55386,53.856
0.038252,0.55386,53.856
0.03827,0.55386,53.856
0.038288,0.55386,53.856
0.038306,0.55386,53.856
0.038324,0.55385,53.856
0.038342,0.55385,53.856
0.03836,0.55385,53.856
0.038378,0.55386,53.856
0.038395,0.55386,53.856
0.038413,0.55386,53.856
0.038431,0.55386,53.856
0.038449,0.55386,53.856
0.038467,0.55386,53.856
0.038485,0.55385,53.856
0.038503,0.55385,53.856
0.038521,0.55385,53.856
0.038538,0.55386,53.856
0.038556,0.55386,53.856
0.038573,0.55386,53.856
0.038573,0.55386,53.856
0.038591,0.55386,53.856
0.038609,0.55386,53.856
0.038627,0.55386,53.856
0.038645,0.55385,53.856
0.038663,0.55385,53.856
0.038681,0.55385,53.856
0.038699,0.55385,53.856
0.038716,0.55386,53.856
0.038734,0.55386,53.856
0.038752,0.55386,53.856
0.03877,0.55386,53.856
0.038788,0.55386,53.856
0.038806,0.55385,53.856
0.038824,0.55385,53.856
0.038842,0.55385,53.856
0.038859,0.55385,53.856
0.03887,0.55386,53.856
0.03887,0.55386,53.856
0.038888,0.55386,53.856
0.038906,0.55386,53.856
0.038923,0.55386,53.856
0.038941,0.55386,53.856
0.038959,0.55386,53.856
0.038977,0.55385,53.856
0.038995,0.55385,53.856
0.039013,0.55386,53.856
0.039031,0.55386,53.856
0.039049,0.55386,53.856
0.039066,0.55386,53.856
0.039084,0.55386,53.856
0.039102,0.55386,53.856
0.03912,0.55386,53.856
0.039138,0.55386,53.856
0.039156,0.55386,53.856
0.039174,0.55386,53.856
0.039192,0.55386,53.856
0.039208,0.55386,53.856
0.039208,0.55386,53.856
0.039226,0.55386,53.856
0.039244,0.55386,53.856
0.039262,0.55386,53.856
0.039279,0.55386,53.856
0.039297,0.55385,53.856
0.039315,0.55385,53.856
0.039333,0.55385,53.856
0.039351,0.55386,53.856
0.039369,0.55386,53.856
0.039387,0.55386,53.856
0.039405,0.55386,53.856
0.039422,0.55386,53.856
0.03944,0.55386,53.856
0.039458,0.55386,53.856
0.039476,0.55385,53.856
0.039494,0.55385,53.856
0.039512,0.55386,53.856
0.03953,0.55386,53.856
0.039548,0.55386,53.856
0.039566,0.55386,53.856
0.039583,0.55386,53.856
0.039596,0.55386,53.856
0.039596,0.55386,53.856
0.039614,0.55386,53.856
0.039632,0.55385,53.856
0.039649,0.55385,53.856
0.039667,0.55386,53.856
0.039685,0.55386,53.856
0.039703,0.55386,53.856
0.039721,0.55386,53.856
0.039739,0.55386,53.856
0.039757,0.55386,53.856
0.039775,0.55386,53.856
0.039793,0.55385,53.856
0.03981,0.55385,53.856
0.039828,0.55386,53.856
0.039846,0.55386,53.856
0.039864,0.55386,53.856
0.039882,0.55386,53.856
0.0399,0.55386,53.856
0.039918,0.55386,53.856
0.039931,0.55386,53.856
0.039931,0.55386,53.856
0.039949,0.55385,53.856
0.039967,0.55386,53.856
0.039985,0.55386,53.856
0.040003,0.55386,53.856
0.040021,0.55386,53.856
0.040038,0.55386,53.856
0.040056,0.55386,53.856
0.040074,0.55386,53.856
0.040092,0.55386,53.856
0.04011,0.55386,53.856
0.040128,0.55386,53.856
0.040146,0.55386,53.856
0.040164,0.55386,53.856
0.040181,0.55386,53.856
0.040199,0.55386,53.856
0.040217,0.55386,53.856
0.040235,0.55386,53.856
0.040253,0.55386,53.856
0.040271,0.55386,53.856
0.040289,0.55386,53.856
0.040307,0.55386,53.856
0.040324,0.55386,53.856
0.040342,0.55386,53.856
0.04036,0.55386,53.856
0.040378,0.55386,53.856
0.040396,0.55386,53.856
0.040414,0.55386,53.856
0.040432,0.55386,53.856
0.04045,0.55386,53.856
0.040468,0.55386,53.856
0.040485,0.55386,53.856
0.040503,0.55386,53.856
0.040521,0.55386,53.856
0.040539,0.55386,53.856
0.040557,0.55386,53.856
0.040575,0.55386,53.856
0.040593,0.55386,53.856
0.040611,0.55386,53.856
0.040628,0.55386,53.856
0.040646,0.55386,53.856
0.04065,0.55386,53.856
0.04065,0.55386,53.856
0.040668,0.55385,53.856
0.040686,0.55385,53.856
0.040704,0.55385,53.856
0.040722,0.55386,53.856
0.04074,0.55386,53.856
0.040757,0.55386,53.856
0.040775,0.55386,53.856
0.040793,0.55386,53.856
0.040811,0.55386,53.856
0.040829,0.55386,53.856
0.040847,0.55385,53.856
0.040865,0.55385,53.856
0.040883,0.55386,53.856
0.040901,0.55386,53.856
0.040918,0.55386,53.856
0.040936,0.55386,53.856
0.040954,0.55386,53.856
0.040972,0.55386,53.856
0.04099,0.55386,53.856
0.041008,0.55385,53.856
0.041026,0.55385,53.856
0.041044,0.55386,53.856
0.041061,0.55386,53.856
0.041079,0.55386,53.856
0.041097,0.55386,53.856
0.041115,0.55386,53.856
0.041133,0.55386,53.856
0.041151,0.55386,53.856
0.041169,0.55385,53.856
0.041187,0.55385,53.856
0.041204,0.55386,53.856
0.041222,0.55386,53.856
0.04124,0.55386,53.856
0.041258,0.55386,53.856
0.041276,0.55386,53.856
0.041294,0.55386,53.856
0.041312,0.55386,53.856
0.04133,0.55385,53.856
0.041348,0.55386,53.856
0.041365,0.55386,53.856
0.041366,0.55386,53.856
0.041366,0.55386,53.856
0.041384,0.55386,53.856
0.041402,0.55386,53.856
0.04142,0.55386,53.856
0.041438,0.55386,53.856
0.041456,0.55386,53.856
0.041474,0.55386,53.856
0.041492,0.55386,53.856
0.041509,0.55386,53.856
0.041527,0.55386,53.856
0.041545,0.55386,53.856
0.041563,0.55386,53.856
0.041581,0.55386,53.856
0.041599,0.55386,53.856
0.041617,0.55386,53.856
0.041635,0.55386,53.856
0.041652,0.55386,53.856
0.04167,0.55386,53.856
0.041688,0.55386,53.856
0.041706,0.55386,53.856
0.041724,0.55386,53.856
0.041742,0.55386,53.856
0.04176,0.55386,53.856
0.041778,0.55386,53.856
0.041795,0.55386,53.856
0.041813,0.55386,53.856
0.041831,0.55386,53.856
0.041849,0.55386,53.856
0.041867,0.55386,53.856
0.041885,0.55386,53.856
0.041903,0.55386,53.856
0.041921,0.55386,53.856
0.041939,0.55386,53.856
0.041943,0.55386,53.856
0.041943,0.55386,53.856
0.041961,0.55385,53.856
0.041979,0.55385,53.856
0.041997,0.55385,53.856
0.042014,0.55385,53.856
0.042032,0.55386,53.856
0.04205,0.55386,53.856
0.042068,0.55386,53.856
0.042086,0.55386,53.856
0.042104,0.55386,53.856
0.042122,0.55385,53.856
0.04214,0.55385,53.856
0.042158,0.55385,53.856
0.042175,0.55386,53.856
0.042193,0.55386,53.856
0.042211,0.55386,53.856
0.042229,0.55386,53.856
0.042247,0.55386,53.856
0.042265,0.55386,53.856
0.042283,0.55385,53.856
0.042301,0.55385,53.856
0.042318,0.55385,53.856
0.042336,0.55386,53.856
0.042354,0.55386,53.856
0.042372,0.55386,53.856
0.04239,0.55386,53.856
0.042408,0.55386,53.856
0.042426,0.55386,53.856
0.042429,0.55386,53.856
0.042429,0.55386,53.856
0.042447,0.55385,53.856
0.042465,0.55385,53.856
0.042483,0.55385,53.856
0.042501,0.55386,53.856
0.042519,0.55386,53.856
0.042537,0.55386,53.856
0.042554,0.55386,53.856
0.042572,0.55386,53.856
0.04259,0.55386,53.856
0.042608,0.55385,53.856
0.042626,0.55385,53.856
0.042644,0.55385,53.856
0.042662,0.55386,53.856
0.04268,0.55386,53.856
0.042697,0.55386,53.856
0.042715,0.55386,53.856
0.042733,0.55386,53.856
0.042751,0.55386,53.856
0.042769,0.55385,53.856
0.042787,0.55385,53.856
0.042805,0.55385,53.856
0.042823,0.55386,53.856
0.04284,0.55386,53.856
0.042858,0.55386,53.856
0.042876,0.55386,53.856
0.042894,0.55386,53.856
0.042912,0.55386,53.856
0.04293,0.55385,53.856
0.042948,0.55385,53.856
0.042966,0.55385,53.856
0.042984,0.55386,53.856
0.043001,0.55386,53.856
0.043019,0.55386,53.856
0.043037,0.55386,53.856
0.043055,0.55386,53.856
0.043073,0.55386,53.856
0.043091,0.55385,53.856
0.043109,0.55385,53.856
0.043127,0.55385,53.856
0.043135,0.55385,53.856
0.043135,0.55385,53.856
0.043153,0.55386,53.856
0.043171,0.55386,53.856
0.043189,0.55386,53.856
0.043206,0.55386,53.856
0.043224,0.55386,53.856
0.043242,0.55386,53.856
0.04326,0.55386,53.856
0.043278,0.55386,53.856
0.043296,0.55386,53.856
0.043314,0.55386,53.856
0.043332,0.55386,53.856
0.04335,0.55386,53.856
0.043367,0.55386,53.856
0.043385,0.55386,53.856
0.043403,0.55386,53.856
0.043421,0.55386,53.856
0.043439,0.55386,53.856
0.043457,0.55386,53.856
0.043475,0.55386,53.856
0.043493,0.55386,53.856
0.04351,0.55386,53.856
0.043528,0.55386,53.856
0.043546,0.55386,53.856
0.043564,0.55386,53.856
0.043582,0.55386,53.856
0.0436,0.55386,53.856
0.043618,0.55386,53.856
0.043636,0.55386,53.856
0.043653,0.55386,53.856
0.043671,0.55386,53.856
0.043689,0.55386,53.856
0.043707,0.55386,53.856
0.043725,0.55386,53.856
0.043743,0.55386,53.856
0.043761,0.55386,53.856
0.043779,0.55385,53.856
0.043797,0.55385,53.856
0.043814,0.55385,53.856
0.043832,0.55385,53.856
0.04385,0.55385,53.856
0.043868,0.55385,53.856
0.043886,0.55386,53.856
0.043904,0.55386,53.856
0.043922,0.55386,53.856
0.04394,0.55386,53.856
0.043957,0.55386,53.856
0.043975,0.55386,53.856
0.043993,0.55385,53.856
0.044011,0.55385,53.856
0.044029,0.55385,53.856
0.044034,0.55385,53.856
0.044034,0.55385,53.856
0.044052,0.55385,53.856
0.04407,0.55385,53.856
0.044088,0.55385,53.856
0.044106,0.55386,53.856
0.044124,0.55386,53.856
0.044142,0.55386,53.856
0.044159,0.55386,53.856
0.044177,0.55386,53.856
0.044195,0.55386,53.856
0.044207,0.55385,53.856
0.044207,0.55385,53.856
0.044225,0.55385,53.856
0.044243,0.55385,53.856
0.044261,0.55385,53.856
0.044279,0.55386,53.856
0.044296,0.55386,53.856
0.044314,0.55386,53.856
0.044332,0.55386,53.856
0.04435,0.55386,53.856
0.044368,0.55386,53.856
0.044386,0.55385,53.856
0.044394,0.55385,53.856
0.044394,0.55385,53.856
0.044412,0.55385,53.856
0.04443,0.55385,53.856
0.044448,0.55385,53.856
0.044466,0.55386,53.856
0.044484,0.55386,53.856
0.044502,0.55386,53.856
0.044519,0.55386,53.856
0.044537,0.55386,53.856
0.044555,0.55385,53.856
0.044573,0.55385,53.856
0.044591,0.55385,53.856
0.044609,0.55385,53.856
0.044627,0.55386,53.856
0.044645,0.55386,53.856
0.044662,0.55386,53.856
0.04468,0.55386,53.856
0.044698,0.55386,53.856
0.044716,0.55385,53.856
0.044734,0.55385,53.856
0.044752,0.55385,53.856
0.04477,0.55385,53.856
0.044788,0.55386,53.856
0.044805,0.55386,53.856
0.044823,0.55386,53.856
0.044841,0.55386,53.856
0.044859,0.55386,53.856
0.044877,0.55385,53.856
0.044895,0.55385,53.856
0.044902,0.55385,53.856
0.044902,0.55385,53.856
0.04492,0.55385,53.856
0.044938,0.55385,53.856
0.044955,0.55385,53.856
0.044973,0.55385,53.856
0.044991,0.55386,53.856
0.045009,0.55386,53.856
0.045027,0.55386,53.856
0.045045,0.55386,53.856
0.045063,0.55385,53.856
0.045081,0.55385,53.856
0.045099,0.55385,53.856
0.045116,0.55385,53.856
0.045134,0.55385,53.856
0.045152,0.55386,53.856
0.04517,0.55386,53.856
0.045188,0.55386,53.856
0.045206,0.55386,53.856
0.045224,0.55385,53.856
0.045242,0.55385,53.856
0.045259,0.55385,53.856
0.045277,0.55385,53.856
0.045292,0.55385,53.856
0.045292,0.55385,53.856
0.04531,0.55386,53.856
0.045328,0.55386,53.856
0.045346,0.55385,53.856
0.045363,0.55385,53.856
0.045381,0.55385,53.856
0.045399,0.55385,53.856
0.045417,0.55385,53.856
0.045435,0.55385,53.856
0.045453,0.55385,53.856
0.045471,0.55386,53.856
0.045489,0.55385,53.856
0.045506,0.55385,53.856
0.045524,0.55386,53.856
0.045542,0.55386,53.856
0.04556,0.55386,53.856
0.045578,0.55386,53.856
0.045596,0.55385,53.856
0.045614,0.55385,53.856
0.045632,0.55385,53.856
0.04565,0.55384,53.856
0.045667,0.55385,53.856
0.045685,0.55385,53.856
0.045703,0.55386,53.856
0.045721,0.55386,53.856
0.045739,0.55386,53.856
0.045757,0.55386,53.856
0.045775,0.55385,53.856
0.045793,0.55385,53.856
0.04581,0.55385,53.856
0.045828,0.55385,53.856
0.045846,0.55385,53.856
0.045864,0.55386,53.856
0.045882,0.55386,53.856
0.0459,0.55386,53.856
0.045918,0.55386,53.856
0.045936,0.55385,53.856
0.045953,0.55385,53.856
0.045971,0.55385,53.856
0.045984,0.55385,53.856
0.045984,0.55385,53.856
0.046002,0.55385,53.856
0.04602,0.55385,53.856
0.046038,0.55386,53.856
0.046055,0.55386,53.856
0.046073,0.55385,53.856
0.046091,0.55385,53.856
0.046109,0.55385,53.856
0.046127,0.55385,53.856
0.046145,0.55385,53.856
0.046163,0.55385,53.856
0.046181,0.55385,53.856
0.046198,0.55385,53.856
0.046216,0.55385,53.856
0.046234,0.55385,53.856
0.046252,0.55385,53.856
0.04627,0.55385,53.856
0.046288,0.55385,53.856
0.046306,0.55385,53.856
0.046324,0.55385,53.856
0.046341,0.55385,53.856
0.046359,0.55385,53.856
0.046377,0.55385,53.856
0.046395,0.55385,53.856
0.046413,0.55385,53.856
0.046431,0.55385,53.856
0.046449,0.55385,53.856
0.046467,0.55385,53.856
0.046485,0.55385,53.856
0.046502,0.55385,53.856
0.04652,0.55385,53.856
0.046538,0.55385,53.856
0.046556,0.55385,53.856
0.046574,0.55385,53.856
0.046592,0.55385,53.856
0.04661,0.55385,53.856
0.046628,0.55385,53.856
0.046645,0.55385,53.856
0.046663,0.55385,53.856
0.046667,0.55385,53.856
0.046667,0.55385,53.856
0.046685,0.55385,53.856
0.046703,0.55385,53.856
0.046721,0.55385,53.856
0.046739,0.55385,53.856
0.046756,0.55385,53.856
0.046774,0.55385,53.856
0.046792,0.55385,53.856
0.04681,0.55385,53.856
0.046828,0.55385,53.856
0.046846,0.55385,53.856
0.046864,0.55385,53.856
0.046882,0.55385,53.856
0.046899,0.55385,53.856
0.046917,0.55385,53.856
0.046935,0.55385,53.856
0.046953,0.55385,53.856
0.046975,0.55385,53.856
0.046996,0.55384,53.856
0.047018,0.55384,53.856
0.047039,0.55385,53.856
0.047061,0.55385,53.856
0.047082,0.55386,53.856
0.047104,0.55385,53.856
0.047125,0.55385,53.856
0.047147,0.55385,53.856
0.047168,0.55386,53.856
0.04719,0.55387,53.856
0.047211,0.55387,53.856
0.047233,0.55386,53.856
0.047254,0.55386,53.856
0.047276,0.55385,53.856
0.047297,0.55385,53.856
0.047319,0.55386,53.856
0.04733,0.55386,53.856
0.04733,0.55386,53.856
0.047352,0.55386,53.856
0.047373,0.55386,53.856
0.047395,0.55386,53.856
0.047416,0.55386,53.856
0.047438,0.55386,53.856
0.047459,0.55386,53.856
0.047481,0.55386,53.856
0.047502,0.55386,53.856
0.047524,0.55386,53.856
0.047545,0.55386,53.856
0.047567,0.55385,53.856
0.047588,0.55384,53.856
0.04761,0.55384,53.856
0.047631,0.55385,53.856
0.047653,0.55385,53.856
0.047674,0.55385,53.856
0.047696,0.55385,53.856
0.047717,0.55385,53.856
0.047739,0.55385,53.856
0.04776,0.55385,53.856
0.04776,0.55385,53.856
0.047781,0.55385,53.856
0.047803,0.55385,53.856
0.047824,0.55385,53.856
0.047846,0.55385,53.856
0.047867,0.55385,53.856
0.047889,0.55385,53.856
0.04791,0.55385,53.856
0.047932,0.55385,53.856
0.047953,0.55386,53.856
0.047975,0.55386,53.856
0.047997,0.55386,53.856
0.048018,0.55386,53.856
0.04804,0.55385,53.856
0.048061,0.55385,53.856
0.048083,0.55385,53.856
0.048104,0.55386,53.856
0.048126,0.55386,53.856
0.048147,0.55386,53.856
0.048169,0.55386,53.856
0.04819,0.55386,53.856
0.048212,0.55385,53.856
0.048233,0.55385,53.856
0.048255,0.55385,53.856
0.048276,0.55386,53.856
0.048298,0.55385,53.856
0.048319,0.55385,53.856
0.048341,0.55385,53.856
0.048362,0.55385,53.856
0.048384,0.55385,53.856
0.048405,0.55385,53.856
0.048427,0.55385,53.856
0.048431,0.55385,53.856
0.048431,0.55385,53.856
0.048452,0.55385,53.856
0.048474,0.55385,53.856
0.048495,0.55385,53.856
0.048517,0.55385,53.856
0.048538,0.55385,53.856
0.04856,0.55385,53.856
0.048581,0.55385,53.856
0.048603,0.55385,53.856
0.048624,0.55385,53.856
0.048646,0.55385,53.856
0.048667,0.55385,53.856
0.048689,0.55385,53.856
0.04871,0.55385,53.856
0.048732,0.55385,53.856
0.048754,0.55385,53.856
0.048775,0.55385,53.856
0.048797,0.55385,53.856
0.048818,0.55385,53.856
0.04884,0.55385,53.856
0.048861,0.55385,53.856
0.048883,0.55385,53.856
0.048904,0.55385,53.856
0.048926,0.55385,53.856
0.048947,0.55385,53.856
0.048969,0.55386,53.856
0.04899,0.55386,53.856
0.049012,0.55386,53.856
0.049033,0.55386,53.856
0.049055,0.55385,53.856
0.049076,0.55385,53.856
0.049098,0.55385,53.856
0.049119,0.55385,53.856
0.049141,0.55386,53.856
0.049162,0.55386,53.856
0.049184,0.55386,53.856
0.049205,0.55385,53.856
0.049227,0.55385,53.856
0.049248,0.55385,53.856
0.04927,0.55385,53.856
0.049291,0.55385,53.856
0.049313,0.55386,53.856
0.049334,0.55386,53.856
0.049356,0.55385,53.856
0.049377,0.55385,53.856
0.049399,0.55385,53.856
0.04942,0.55385,53.856
0.049442,0.55385,53.856
0.049463,0.55385,53.856
0.049485,0.55385,53.856
0.049506,0.55385,53.856
0.049528,0.55385,53.856
0.049535,0.55385,53.856
0.049535,0.55385,53.856
0.049557,0.55385,53.856
0.049578,0.55385,53.856
0.0496,0.55385,53.856
0.049621,0.55385,53.856
0.049643,0.55386,53.856
0.049664,0.55386,53.856
0.049686,0.55385,53.856
0.049707,0.55385,53.856
0.049729,0.55385,53.856
0.04975,0.55385,53.856
0.049772,0.55385,53.856
0.049793,0.55386,53.856
0.049815,0.55386,53.856
0.049836,0.55386,53.856
0.049858,0.55385,53.856
0.049879,0.55385,53.856
0.049901,0.55385,53.856
0.049922,0.55385,53.856
0.049944,0.55385,53.856
0.049965,0.55386,53.856
0.049987,0.55386,53.856
0.050008,0.55385,53.856
0.05003,0.55385,53.856
0.050052,0.55386,53.856
0.050073,0.55386,53.856
0.050095,0.55386,53.856
0.050116,0.55386,53.856
0.050138,0.55385,53.856
0.050159,0.55385,53.856
0.050181,0.55385,53.856
0.050193,0.55385,53.856
0.050193,0.55385,53.856
0.050215,0.55385,53.856
0.050236,0.55386,53.856
0.050258,0.55386,53.856
0.050279,0.55385,53.856
0.050301,0.55385,53.856
0.050322,0.55385,53.856
0.050344,0.55385,53.856
0.050365,0.55385,53.856
0.050387,0.55386,53.856
0.050408,0.55386,53.856
0.05043,0.55386,53.856
0.050451,0.55385,53.856
0.050473,0.55385,53.856
0.050494,0.55385,53.856
0.050516,0.55385,53.856
0.050537,0.55386,53.856
0.050559,0.55386,53.856
0.05058,0.55386,53.856
0.050602,0.55386,53.856
0.050623,0.55385,53.856
0.050645,0.55385,53.856
0.050656,0.55386,53.856
0.050656,0.55386,53.856
0.050678,0.55385,53.856
0.050699,0.55385,53.856
0.050721,0.55385,53.856
0.050742,0.55385,53.856
0.050764,0.55385,53.856
0.050785,0.55386,53.856
0.050807,0.55386,53.856
0.050828,0.55386,53.856
0.05085,0.55385,53.856
0.050871,0.55385,53.856
0.050893,0.55385,53.856
0.050914,0.55385,53.856
0.050936,0.55385,53.856
0.050957,0.55386,53.856
0.050979,0.55386,53.856
0.051,0.55386,53.856
0.051022,0.55385,53.856
0.051043,0.55386,53.856
0.051065,0.55386,53.856
0.051086,0.55386,53.856
0.051108,0.55386,53.856
0.051129,0.55385,53.856
0.051151,0.55385,53.856
0.051172,0.55385,53.856
0.051194,0.55386,53.856
0.051215,0.55386,53.856
0.051237,0.55386,53.856
0.051258,0.55386,53.856
0.05128,0.55385,53.856
0.051301,0.55385,53.856
0.05131,0.55385,53.856
0.05131,0.55385,53.856
0.051332,0.55385,53.856
0.051353,0.55385,53.856
0.051375,0.55386,53.856
0.051396,0.55386,53.856
0.051418,0.55386,53.856
0.051439,0.55386,53.856
0.051461,0.55385,53.856
0.051482,0.55385,53.856
0.051504,0.55385,53.856
0.051525,0.55385,53.856
0.051547,0.55385,53.856
0.051568,0.55386,53.856
0.05159,0.55386,53.856
0.051611,0.55386,53.856
0.051633,0.55385,53.856
0.051654,0.55385,53.856
0.051676,0.55385,53.856
0.051697,0.55385,53.856
0.051719,0.55386,53.856
0.05174,0.55386,53.856
0.051762,0.55386,53.856
0.051783,0.55386,53.856
0.051805,0.55386,53.856
0.051826,0.55386,53.856
0.051848,0.55385,53.856
0.051869,0.55385,53.856
0.051891,0.55385,53.856
0.051912,0.55386,53.856
0.051934,0.55386,53.856
0.051954,0.55386,53.856
0.051954,0.55386,53.856
0.051976,0.55386,53.856
0.051997,0.55385,53.856
0.052019,0.55385,53.856
0.05204,0.55385,53.856
0.052062,0.55385,53.856
0.052083,0.55386,53.856
0.052105,0.55386,53.856
0.052126,0.55386,53.856
0.052148,0.55386,53.856
0.052169,0.55385,53.856
0.052191,0.55385,53.856
0.052212,0.55385,53.856
0.052234,0.55385,53.856
0.052255,0.55386,53.856
0.052277,0.55386,53.856
0.052298,0.55386,53.856
0.05232,0.55385,53.856
0.052342,0.55385,53.856
0.052363,0.55385,53.856
0.052385,0.55385,53.856
0.052406,0.55385,53.856
0.052428,0.55386,53.856
0.052449,0.55386,53.856
0.052471,0.55385,53.856
0.052492,0.55385,53.856
0.052514,0.55385,53.856
0.052535,0.55385,53.856
0.052557,0.55386,53.856
0.052578,0.55386,53.856
0.0526,0.55386,53.856
0.052621,0.55386,53.856
0.052643,0.55385,53.856
0.052664,0.55385,53.856
0.052686,0.55385,53.856
0.052707,0.55386,53.856
