time,T [Nm],w [rad/s]
0.001761,6.9719,631.03
0.0017637,5.0137,631.16
0.0017664,3.0543,631.24
0.0017691,1.0942,631.27
0.0017718,-0.86625,631.24
0.0017745,-2.8266,631.16
0.0017773,-4.7865,631.02
0.00178,-6.7455,630.84
0.0017827,-8.7032,630.6
0.0017861,-11.181,630.22
0.0017895,-13.655,629.75
0.001793,-16.125,629.2
0.0017964,-18.589,628.57
0.0017998,-21.047,627.85
0.0018032,-23.499,627.05
0.0018067,-25.942,626.16
0.0018093,-27.818,625.42
0.001812,-29.689,624.63
0.0018146,-31.554,623.8
0.0018172,-33.412,622.91
0.0018199,-35.265,621.97
0.0018225,-37.11,620.99
0.0018252,-38.948,619.95
0.0018278,-40.779,618.87
0.0018304,-42.601,617.74
0.0018331,-44.416,616.56
0.0018357,-46.222,615.34
0.0018384,-48.019,614.06
0.001841,-49.808,612.74
0.0018436,-51.586,611.37
0.0018463,-53.355,609.96
0.0018489,-55.114,608.5
0.0018516,-56.863,606.99
0.0018542,-58.601,605.44
0.0018568,-60.328,603.84
0.0018595,-62.044,602.19
0.0018628,-64.163,600.08
0.0018661,-66.264,597.9
0.0018702,-68.885,595.06
0.0018743,-71.476,592.11
0.0018785,-74.035,589.05
0.0018817,-75.997,586.61
0.0018849,-77.938,584.1
0.0018881,-79.86,581.54
0.0018907,-81.374,579.45
0.0018932,-82.875,577.33
0.0018958,-84.362,575.16
0.001897,-85.094,574.08
0.001897,-85.094,574.08
0.0018996,-86.561,571.86
0.0019021,-88.015,569.6
0.0019047,-89.455,567.31
0.0019072,-90.882,564.98
0.0019098,-92.294,562.62
0.0019123,-93.692,560.22
0.0019149,-95.076,557.78
0.0019175,-96.446,555.31
0.00192,-97.801,552.8
0.0019226,-99.142,550.26
0.0019251,-100.47,547.69
0.0019277,-101.78,545.08
0.0019302,-103.08,542.44
0.0019328,-104.36,539.76
0.0019353,-105.63,537.06
0.0019384,-107.15,533.72
0.0019415,-108.64,530.34
0.0019455,-110.53,525.95
0.0019495,-112.38,521.47
0.0019535,-114.2,516.93
0.0019574,-115.98,512.31
0.0019614,-117.72,507.63
0.0019642,-118.94,504.24
0.0019671,-120.14,500.82
0.0019699,-121.33,497.36
0.0019728,-122.49,493.87
0.0019756,-123.64,490.34
0.0019784,-124.77,486.79
0.0019813,-125.88,483.2
0.0019841,-126.97,479.58
0.001987,-128.05,475.94
0.0019898,-129.1,472.26
0.0019926,-130.14,468.55
0.0019955,-131.16,464.81
0.0019983,-132.16,461.04
0.0020012,-133.14,457.25
0.002004,-134.11,453.43
0.0020068,-135.06,449.58
0.0020097,-135.99,445.7
0.0020125,-136.9,441.8
0.0020154,-137.8,437.87
0.0020188,-138.87,433.04
0.0020223,-139.92,428.18
0.0020267,-141.2,421.99
0.002031,-142.44,415.75
0.0020354,-143.65,409.46
0.0020386,-144.51,404.82
0.0020418,-145.35,400.16
0.002045,-146.16,395.47
0.0020482,-146.96,390.76
0.0020508,-147.58,386.97
0.0020533,-148.2,383.16
0.0020559,-148.8,379.35
0.0020584,-149.38,375.51
0.002061,-149.96,371.66
0.0020635,-150.52,367.8
0.0020661,-151.07,363.92
0.0020687,-151.61,360.03
0.0020712,-152.14,356.13
0.0020738,-152.66,352.21
0.0020763,-153.17,348.28
0.0020789,-153.66,344.34
0.0020814,-154.15,340.38
0.002084,-154.62,336.41
0.0020865,-155.09,332.44
0.0020891,-155.54,328.44
0.0020917,-155.98,324.44
0.0020949,-156.52,319.38
0.0020981,-157.05,314.3
0.0021023,-157.71,307.68
0.0021065,-158.35,301.04
0.0021106,-158.96,294.38
0.0021148,-159.54,287.69
0.002118,-159.97,282.63
0.0021211,-160.38,277.56
0.0021243,-160.78,272.48
0.0021274,-161.16,267.39
0.0021306,-161.53,262.28
0.0021337,-161.89,257.17
0.0021362,-162.17,253.11
0.0021387,-162.44,249.04
0.0021412,-162.7,244.97
0.0021437,-162.95,240.89
0.0021462,-163.2,236.81
0.0021487,-163.44,232.72
0.0021512,-163.67,228.62
0.0021537,-163.89,224.52
0.0021562,-164.11,220.41
0.0021587,-164.32,216.3
0.0021611,-164.52,212.18
0.0021636,-164.72,208.06
0.0021661,-164.91,203.94
0.0021691,-165.13,198.94
0.0021722,-165.35,193.94
0.0021752,-165.55,188.93
0.0021792,-165.81,182.24
0.0021832,-166.05,175.53
0.0021873,-166.27,168.81
0.0021913,-166.48,162.09
0.0021953,-166.68,155.36
0.0021983,-166.82,150.26
0.0022014,-166.95,145.16
0.0022044,-167.07,140.06
0.0022075,-167.18,134.95
0.0022105,-167.28,129.84
0.0022136,-167.38,124.73
0.0022166,-167.47,119.61
0.0022197,-167.55,114.49
0.0022227,-167.62,109.37
0.0022257,-167.69,104.25
0.0022288,-167.75,99.125
0.0022318,-167.8,93.999
0.0022349,-167.84,88.872
0.0022379,-167.88,83.745
0.002241,-167.9,78.616
0.002244,-167.93,73.486
0.0022471,-167.94,68.357
0.0022501,-167.94,63.227
0.0022538,-167.94,56.948
0.0022576,-167.93,50.669
0.0022623,-167.89,42.636
0.0022671,-167.84,34.605
0.0022703,-167.79,29.17
0.0022735,-167.74,23.737
0.0022768,-167.68,18.306
0.00228,-167.6,12.878
0.0022832,-167.52,7.4517
0.0022865,-167.44,2.0286
0.0022877,-167.4,4.1793e-11
0.0022877,-167.4,-4.8087e-12
0.0022909,-167.3,-5.4186
0.0022941,-167.19,-10.834
0.0022967,-167.1,-15.137
0.0022993,-167,-19.438
0.0023018,-166.9,-23.737
0.0023044,-166.79,-28.032
0.002307,-166.67,-32.325
0.0023095,-166.55,-36.614
0.0023121,-166.42,-40.9
0.0023147,-166.29,-45.183
0.0023172,-166.15,-49.461
0.0023198,-166,-53.737
0.0023224,-165.85,-58.008
0.0023255,-165.66,-63.221
0.0023286,-165.45,-68.427
0.0023318,-165.24,-73.627
0.002336,-164.93,-80.697
0.0023403,-164.61,-87.753
0.0023446,-164.27,-94.795
0.0023489,-163.9,-101.82
0.0023531,-163.52,-108.83
0.0023562,-163.24,-113.87
0.0023593,-162.94,-118.91
0.0023624,-162.63,-123.93
0.0023655,-162.31,-128.95
0.0023685,-161.98,-133.95
0.0023716,-161.64,-138.95
0.0023747,-161.28,-143.93
0.0023778,-160.92,-148.9
0.0023808,-160.54,-153.86
0.0023839,-160.15,-158.81
0.002387,-159.75,-163.75
0.0023901,-159.33,-168.67
0.0023932,-158.91,-173.58
0.0023962,-158.47,-178.48
0.0023993,-158.01,-183.36
0.0024024,-157.55,-188.23
0.0024055,-157.07,-193.08
0.0024092,-156.46,-198.98
0.002413,-155.84,-204.86
0.0024181,-154.96,-212.76
0.0024231,-154.04,-220.61
0.0024265,-153.41,-225.78
0.0024299,-152.77,-230.93
0.0024332,-152.1,-236.06
0.0024366,-151.41,-241.16
0.0024399,-150.71,-246.24
0.0024433,-149.99,-251.3
0.0024466,-149.24,-256.33
0.00245,-148.48,-261.34
0.0024527,-147.86,-265.31
0.0024554,-147.22,-269.26
0.002458,-146.57,-273.2
0.0024607,-145.91,-277.11
0.0024634,-145.24,-281.01
0.0024661,-144.55,-284.89
0.0024687,-143.85,-288.76
0.0024714,-143.13,-292.6
0.0024741,-142.4,-296.42
0.0024768,-141.66,-300.23
0.0024794,-140.9,-304.01
0.0024827,-139.94,-308.68
0.0024861,-138.96,-313.32
0.0024901,-137.74,-318.89
0.0024952,-136.13,-325.9
0.0025003,-134.48,-332.83
0.0025038,-133.31,-337.53
0.0025073,-132.12,-342.18
0.0025108,-130.9,-346.79
0.0025143,-129.66,-351.36
0.0025178,-128.39,-355.89
0.0025213,-127.09,-360.37
0.0025241,-126.03,-363.91
0.0025269,-124.96,-367.42
0.0025297,-123.87,-370.91
0.0025325,-122.76,-374.36
0.0025353,-121.64,-377.78
0.0025381,-120.5,-381.16
0.0025409,-119.34,-384.52
0.0025437,-118.16,-387.84
0.0025465,-116.96,-391.13
0.0025493,-115.75,-394.39
0.0025521,-114.52,-397.61
0.0025549,-113.27,-400.79
0.0025577,-112.01,-403.95
0.0025611,-110.43,-407.76
0.0025645,-108.83,-411.52
0.0025687,-106.85,-416
0.0025741,-104.22,-421.71
0.0025795,-101.53,-427.27
0.0025838,-99.334,-431.6
0.0025881,-97.097,-435.84
0.0025914,-95.388,-438.96
0.0025946,-93.657,-442.03
0.0025978,-91.903,-445.04
0.0026011,-90.127,-447.99
0.0026043,-88.329,-450.89
0.0026076,-86.509,-453.72
0.0026108,-84.668,-456.5
0.002614,-82.806,-459.22
0.0026173,-80.922,-461.87
0.0026205,-79.019,-464.47
0.0026238,-77.094,-467
0.002627,-75.15,-469.47
0.0026303,-73.186,-471.87
0.0026335,-71.203,-474.22
0.0026367,-69.201,-476.49
0.00264,-67.181,-478.7
0.002644,-64.662,-481.34
0.002648,-62.116,-483.88
0.0026536,-58.527,-487.25
0.0026591,-54.89,-490.41
0.0026631,-52.283,-492.53
0.0026671,-49.654,-494.55
0.002671,-47.004,-496.46
0.0026741,-44.933,-497.87
0.0026772,-42.851,-499.22
0.0026802,-40.758,-500.5
0.0026833,-38.654,-501.72
0.0026864,-36.54,-502.88
0.0026894,-34.417,-503.97
0.0026925,-32.285,-504.99
0.0026955,-30.209,-505.92
0.0026955,-30.209,-505.92
0.0026986,-28.061,-506.81
0.0027016,-25.906,-507.64
0.0027047,-23.744,-508.41
0.0027078,-21.575,-509.1
0.0027108,-19.401,-509.73
0.0027139,-17.222,-510.29
0.002717,-15.038,-510.79
0.0027208,-12.332,-511.31
0.0027246,-9.6221,-511.72
0.00273,-5.778,-512.14
0.0027353,-1.9292,-512.34
0.002739,0.69595,-512.36
0.0027427,3.3208,-512.29
0.0027463,5.9443,-512.12
0.00275,8.5656,-511.85
0.0027537,11.184,-511.49
0.0027573,13.797,-511.03
0.002761,16.406,-510.48
0.0027639,18.475,-509.97
0.0027668,20.539,-509.4
0.0027697,22.599,-508.77
0.0027726,24.654,-508.08
0.0027756,26.702,-507.34
0.0027785,28.744,-506.53
0.0027814,30.78,-505.66
0.0027843,32.808,-504.73
0.0027872,34.828,-503.75
0.0027901,36.84,-502.71
0.002793,38.844,-501.6
0.0027967,41.357,-500.13
0.0028004,43.855,-498.56
0.0028051,47.016,-496.44
0.002811,50.993,-493.52
0.002815,53.612,-491.45
0.0028189,56.208,-489.28
0.0028229,58.781,-487
0.0028269,61.33,-484.62
0.0028308,63.854,-482.15
0.0028339,65.815,-480.14
0.002837,67.759,-478.06
0.0028401,69.687,-475.93
0.0028432,71.598,-473.74
0.0028463,73.491,-471.49
0.0028494,75.367,-469.18
0.0028525,77.224,-466.81
0.0028556,79.063,-464.39
0.0028587,80.884,-461.91
0.0028618,82.686,-459.37
0.002865,84.468,-456.78
0.0028681,86.231,-454.13
0.0028712,87.974,-451.43
0.0028749,90.065,-448.08
0.0028787,92.125,-444.64
0.0028835,94.7,-440.17
0.0028897,97.941,-434.24
0.0028936,99.991,-430.3
0.0028976,102.01,-426.28
0.0029016,103.99,-422.18
0.0029056,105.93,-418
0.0029096,107.84,-413.75
0.0029127,109.33,-410.32
0.0029159,110.79,-406.85
0.002919,112.24,-403.34
0.0029222,113.66,-399.77
0.0029254,115.05,-396.17
0.0029285,116.43,-392.51
0.0029317,117.78,-388.82
0.0029348,119.11,-385.08
0.002938,120.42,-381.31
0.0029411,121.7,-377.49
0.0029443,122.97,-373.63
0.0029475,124.21,-369.73
0.0029506,125.43,-365.8
0.0029546,126.92,-360.8
0.0029585,128.38,-355.75
0.0029639,130.3,-348.84
0.0029692,132.16,-341.82
0.0029746,133.96,-334.71
0.0029786,135.26,-329.35
0.0029826,136.52,-323.95
0.0029865,137.75,-318.49
0.0029905,138.95,-312.98
0.0029937,139.88,-308.57
0.0029969,140.79,-304.13
0.003,141.67,-299.67
0.0030032,142.54,-295.17
0.0030064,143.39,-290.65
0.0030095,144.22,-286.1
0.0030127,145.03,-281.53
0.0030159,145.82,-276.93
0.003019,146.59,-272.3
0.0030222,147.34,-267.66
0.0030254,148.08,-262.99
0.0030285,148.79,-258.29
0.0030325,149.67,-252.32
0.0030365,150.53,-246.32
0.0030419,151.62,-238.25
0.0030485,152.89,-228.29
0.0030506,153.3,-224.97
0.0030506,153.3,-224.97
0.0030556,154.21,-217.26
0.0030594,154.87,-211.47
0.0030632,155.5,-205.66
0.0030669,156.11,-199.82
0.0030707,156.7,-193.96
0.0030744,157.27,-188.08
0.0030782,157.82,-182.18
0.0030819,158.34,-176.26
0.0030857,158.85,-170.32
0.0030894,159.34,-164.36
0.0030932,159.81,-158.39
0.0030969,160.26,-152.39
0.0031007,160.7,-146.38
0.0031044,161.11,-140.36
0.0031082,161.51,-134.32
0.0031119,161.89,-128.26
0.0031169,162.37,-120.17
0.0031236,162.96,-109.38
0.0031279,163.32,-102.34
0.0031322,163.66,-95.286
0.0031366,163.98,-88.216
0.0031409,164.28,-81.133
0.0031452,164.56,-74.037
0.0031486,164.76,-68.543
0.0031519,164.95,-63.042
0.0031553,165.13,-57.535
0.0031586,165.3,-52.023
0.003162,165.46,-46.505
0.0031653,165.61,-40.982
0.0031686,165.75,-35.455
0.003172,165.87,-29.923
0.0031753,165.99,-24.387
0.0031787,166.1,-18.848
0.003182,166.2,-13.306
0.0031854,166.28,-7.7609
0.0031896,166.38,-0.82733
0.00319,166.39,-5.6323e-12
0.00319,166.39,4.0411e-11
0.0031942,166.46,6.9372
0.0032005,166.55,17.327
0.0032067,166.61,27.72
0.0032117,166.63,35.908
0.0032166,166.63,44.096
0.0032203,166.61,50.18
0.0032239,166.59,56.264
0.0032276,166.55,62.346
0.0032313,166.5,68.427
0.0032349,166.44,74.505
0.0032386,166.37,80.581
0.0032423,166.29,86.654
0.0032459,166.2,92.723
0.0032496,166.09,98.788
0.0032532,165.98,104.85
0.0032569,165.85,110.91
0.0032606,165.71,116.96
0.0032642,165.56,123
0.0032686,165.36,130.25
0.003273,165.15,137.49
0.0032792,164.81,147.7
0.0032855,164.44,157.88
0.0032904,164.12,166.01
0.0032954,163.77,174.12
0.0032991,163.49,180.19
0.0033028,163.2,186.25
0.0033066,162.9,192.29
0.0033103,162.58,198.33
0.003314,162.25,204.35
0.0033177,161.9,210.36
0.0033215,161.53,216.36
0.0033252,161.15,222.34
0.0033287,160.78,227.91
0.0033287,160.78,227.91
0.0033324,160.37,233.86
0.0033361,159.94,239.8
0.0033398,159.5,245.72
0.0033436,159.04,251.63
0.0033482,158.44,258.91
0.0033528,157.82,266.16
0.0033597,156.82,277.06
0.0033642,156.15,284.02
0.0033687,155.45,290.95
0.0033732,154.72,297.85
0.0033776,153.96,304.72
0.0033821,153.17,311.55
0.0033856,152.53,316.91
0.0033892,151.87,322.25
0.0033927,151.18,327.57
0.0033962,150.48,332.86
0.0033997,149.76,338.13
0.0034033,149.02,343.37
0.0034068,148.26,348.58
0.0034103,147.47,353.76
0.0034138,146.67,358.92
0.0034174,145.84,364.05
0.0034209,144.99,369.15
0.0034254,143.89,375.56
0.0034298,142.74,381.92
0.0034362,141.05,390.92
0.0034426,139.27,399.81
0.0034468,138.07,405.57
0.003451,136.83,411.28
0.0034551,135.56,416.94
0.0034593,134.25,422.54
0.0034635,132.91,428.08
0.0034677,131.54,433.57
0.0034719,130.12,439
0.003476,128.68,444.37
0.0034802,127.19,449.68
0.0034844,125.67,454.92
0.0034886,124.11,460.1
0.0034928,122.52,465.22
0.0034969,120.88,470.26
0.0035011,119.22,475.24
0.0035053,117.51,480.15
0.0035112,115.05,486.92
0.0035183,111.95,494.96
0.0035228,109.96,499.88
0.0035273,107.92,504.71
0.0035317,105.84,509.45
0.0035362,103.72,514.1
0.0035407,101.55,518.65
0.0035452,99.344,523.1
0.0035497,97.094,527.45
0.0035532,95.271,530.85
0.0035568,93.422,534.18
0.0035604,91.547,537.44
0.0035639,89.647,540.64
0.0035675,87.721,543.77
0.0035711,85.77,546.82
0.0035746,83.795,549.81
0.003579,81.37,553.33
0.0035833,78.911,556.75
0.0035887,75.786,560.87
0.003596,71.494,566.16
0.0036006,68.698,569.38
0.0036053,65.866,572.46
0.0036099,62.998,575.42
0.0036146,60.097,578.23
0.0036193,57.164,580.92
0.003623,54.797,582.96
0.0036267,52.412,584.92
0.0036304,50.008,586.79
0.0036342,47.586,588.56
0.0036379,45.148,590.25
0.0036416,42.693,591.84
0.0036453,40.223,593.35
0.0036491,37.739,594.76
0.0036528,35.241,596.08
0.0036565,32.731,597.3
0.0036612,29.554,598.71
0.0036613,29.493,598.74
0.0036613,29.493,598.74
0.003666,26.299,599.99
0.0036734,21.241,601.67
0.0036783,17.866,602.57
0.0036832,14.48,603.31
0.0036881,11.084,603.88
0.003693,7.6824,604.29
0.0036979,4.276,604.53
0.0037017,1.6296,604.6
0.0037055,-1.0171,604.57
0.0037093,-3.6631,604.43
0.0037131,-6.3073,604.2
0.0037169,-8.9487,603.87
0.0037207,-11.586,603.44
0.0037245,-14.219,602.91
0.0037283,-16.845,602.27
0.0037321,-19.465,601.54
0.0037359,-22.077,600.71
0.0037408,-25.414,599.49
0.0037457,-28.735,598.12
0.0037532,-33.816,595.68
0.003758,-37.057,593.92
0.0037629,-40.275,591.99
0.0037677,-43.467,589.91
0.0037726,-46.632,587.68
0.0037774,-49.767,585.29
0.0037813,-52.252,583.28
0.0037851,-54.717,581.17
0.003789,-57.16,578.96
0.0037929,-59.581,576.66
0.0037967,-61.98,574.27
0.0038006,-64.355,571.78
0.0038045,-66.706,569.21
0.0038083,-69.032,566.54
0.0038122,-71.332,563.79
0.003817,-74.128,560.27
0.0038217,-76.883,556.63
0.0038283,-80.602,551.4
0.0038348,-84.239,545.94
0.0038414,-87.793,540.24
0.0038461,-90.291,536.01
0.0038508,-92.745,531.66
0.0038555,-95.153,527.2
0.0038602,-97.516,522.62
0.0038649,-99.832,517.94
0.0038696,-102.1,513.15
0.0038743,-104.32,508.25
0.003879,-106.5,503.25
0.0038836,-108.63,498.15
0.0038883,-110.71,492.96
0.003893,-112.74,487.66
0.0038977,-114.73,482.27
0.003904,-117.3,474.95
0.0039117,-120.36,465.68
0.0039166,-122.23,459.69
0.0039215,-124.05,453.61
0.0039264,-125.82,447.44
0.00393,-127.09,442.86
0.00393,-127.09,442.86
0.0039349,-128.77,436.55
0.0039398,-130.41,430.15
0.0039447,-131.99,423.68
0.0039496,-133.53,417.13
0.0039545,-135.01,410.51
0.0039594,-136.45,403.82
0.0039643,-137.84,397.06
0.0039692,-139.19,390.23
0.0039741,-140.49,383.33
0.003979,-141.75,376.38
0.0039866,-143.61,365.47
0.0039942,-145.36,354.43
0.0039997,-146.58,346.3
0.0040053,-147.74,338.11
0.0040097,-148.62,331.59
0.004014,-149.47,325.03
0.0040184,-150.29,318.44
0.0040228,-151.08,311.8
0.0040272,-151.84,305.14
0.0040315,-152.58,298.44
0.0040359,-153.28,291.71
0.0040403,-153.95,284.95
0.0040447,-154.6,278.17
0.004049,-155.22,271.35
0.0040534,-155.81,264.51
0.0040593,-156.56,255.36
0.004067,-157.48,243.22
0.0040746,-158.33,231.02
0.00408,-158.88,222.43
0.0040854,-159.39,213.82
0.0040908,-159.87,205.18
0.004095,-160.23,198.36
0.0040993,-160.56,191.53
0.0041035,-160.87,184.69
0.0041078,-161.17,177.83
0.004112,-161.44,170.97
0.0041162,-161.7,164.09
0.0041205,-161.94,157.2
0.0041247,-162.16,150.3
0.004129,-162.36,143.39
0.0041344,-162.59,134.58
0.0041398,-162.79,125.76
0.004148,-163.05,112.37
0.0041531,-163.18,103.88
0.0041583,-163.28,95.375
0.0041635,-163.36,86.868
0.0041687,-163.41,78.358
0.0041739,-163.44,69.847
0.0041791,-163.45,61.335
0.0041843,-163.43,52.824
0.0041895,-163.38,44.315
0.0041947,-163.31,35.809
0.0041999,-163.22,27.308
0.004205,-163.1,18.813
0.0042102,-162.96,10.325
0.0042154,-162.79,1.846
0.0042166,-162.75,5.9054e-11
0.0042166,-162.75,-3.1571e-11
0.0042247,-162.43,-13.279
0.0042302,-162.18,-22.318
0.0042358,-161.89,-31.342
0.0042414,-161.57,-40.349
0.0042469,-161.23,-49.337
0.0042525,-160.85,-58.305
0.0042568,-160.53,-65.309
0.0042612,-160.19,-72.299
0.0042655,-159.83,-79.274
0.0042698,-159.45,-86.232
0.0042742,-159.05,-93.173
0.0042785,-158.62,-100.1
0.0042829,-158.18,-107
0.0042872,-157.71,-113.88
0.0042929,-157.07,-122.81
0.0042998,-156.24,-133.62
0.0043083,-155.13,-146.83
0.0043144,-154.26,-156.4
0.0043206,-153.34,-165.91
0.0043253,-152.59,-173.2
0.0043301,-151.81,-180.46
0.0043349,-151,-187.68
0.0043396,-150.16,-194.86
0.0043444,-149.28,-202
0.0043491,-148.36,-209.09
0.0043539,-147.41,-216.14
0.0043587,-146.43,-223.14
0.0043634,-145.4,-230.1
0.0043682,-144.34,-237.01
0.0043744,-142.9,-245.96
0.0043826,-140.88,-257.65
0.0043884,-139.4,-265.72
0.0043941,-137.86,-273.69
0.0043998,-136.27,-281.58
0.0044056,-134.6,-289.37
0.0044113,-132.88,-297.06
0.0044159,-131.48,-303.04
0.0044204,-130.03,-308.96
0.0044249,-128.55,-314.81
0.0044294,-127.03,-320.6
0.0044339,-125.46,-326.31
0.0044385,-123.86,-331.95
0.004443,-122.21,-337.52
0.0044486,-120.1,-344.35
0.0044542,-117.93,-351.05
0.004463,-114.39,-361.29
0.0044686,-112.05,-367.66
0.0044743,-109.64,-373.91
0.0044799,-107.17,-380.01
0.0044855,-104.63,-385.98
0.0044911,-102.02,-391.8
0.0044968,-99.354,-397.47
0.0045024,-96.619,-402.98
0.004508,-93.821,-408.35
0.0045116,-92.03,-411.64
0.0045116,-92.03,-411.64
0.0045172,-89.13,-416.74
0.0045228,-86.169,-421.67
0.0045284,-83.148,-426.44
0.0045359,-79.038,-432.51
0.0045434,-74.828,-438.27
0.0045509,-70.52,-443.72
0.0045566,-67.195,-447.62
0.0045622,-63.82,-451.34
0.0045679,-60.394,-454.86
0.0045736,-56.922,-458.18
0.0045792,-53.404,-461.31
0.0045849,-49.844,-464.24
0.0045905,-46.243,-466.96
0.0045962,-42.606,-469.48
0.0046019,-38.933,-471.79
0.0046075,-35.228,-473.89
0.0046153,-30.132,-476.42
0.004623,-24.99,-478.55
0.0046307,-19.809,-480.28
0.0046364,-15.964,-481.3
0.0046421,-12.106,-482.1
0.0046478,-8.2368,-482.68
0.0046535,-4.3612,-483.04
0.0046592,-0.48203,-483.18
0.0046649,3.3973,-483.1
0.0046706,7.2734,-482.8
0.0046763,11.143,-482.27
0.004682,15.003,-481.53
0.0046877,18.849,-480.57
0.0046962,24.576,-478.71
0.0047048,30.255,-476.38
0.0047113,34.567,-474.26
0.0047179,38.84,-471.86
0.004723,42.178,-469.77
0.0047282,45.487,-467.52
0.0047333,48.765,-465.09
0.0047385,52.01,-462.5
0.0047436,55.22,-459.73
0.0047488,58.393,-456.81
0.0047539,61.528,-453.72
0.0047591,64.623,-450.47
0.0047653,68.305,-446.34
0.0047715,71.923,-441.98
0.004781,77.315,-434.9
0.0047869,80.545,-430.3
0.0047927,83.713,-425.52
0.0047985,86.816,-420.56
0.0048043,89.854,-415.41
0.0048102,92.825,-410.09
0.004816,95.729,-404.6
0.0048218,98.564,-398.95
0.0048277,101.33,-393.13
0.0048335,104.03,-387.15
0.0048393,106.65,-381.02
0.0048423,107.96,-377.85
0.0048423,107.96,-377.85
0.0048481,110.48,-371.49
0.0048577,114.48,-360.69
0.0048639,116.95,-353.54
0.0048701,119.34,-346.25
0.0048763,121.65,-338.81
0.0048824,123.88,-331.23
0.0048886,126.03,-323.52
0.0048948,128.11,-315.67
0.004901,130.11,-307.7
0.0049072,132.03,-299.61
0.0049133,133.88,-291.4
0.0049195,135.65,-283.09
0.0049257,137.35,-274.66
0.0049355,139.91,-261.08
0.004942,141.49,-252.03
0.0049484,143,-242.87
0.0049549,144.44,-233.62
0.0049613,145.8,-224.28
0.0049678,147.1,-214.85
0.0049742,148.33,-205.35
0.0049807,149.49,-195.77
0.0049871,150.59,-186.11
0.0049936,151.63,-176.39
0.005,152.61,-166.6
0.0050064,153.52,-156.75
0.0050165,154.83,-141.36
0.0050228,155.6,-131.55
0.0050291,156.3,-121.7
0.0050355,156.96,-111.8
0.0050418,157.57,-101.86
0.0050481,158.14,-91.883
0.0050545,158.65,-81.874
0.0050608,159.12,-71.835
0.0050671,159.55,-61.767
0.0050735,159.93,-51.675
0.0050798,160.27,-41.561
0.0050879,160.64,-28.647
0.0050981,161.02,-12.249
0.0051057,161.24,-0.062049
0.0051057,161.24,-4.3115e-12
0.0051057,161.24,8.4919e-11
0.0051133,161.4,12.2
0.005119,161.48,21.399
0.0051247,161.53,30.6
0.0051305,161.55,39.803
0.0051362,161.54,49.006
0.0051419,161.5,58.207
0.0051476,161.43,67.404
0.0051533,161.33,76.596
0.005159,161.2,85.781
0.0051668,160.97,98.302
0.0051773,160.57,115.09
0.005185,160.2,127.37
0.0051927,159.78,139.61
0.0051985,159.42,148.86
0.0052043,159.03,158.09
0.0052102,158.6,167.3
0.005216,158.14,176.48
0.0052218,157.63,185.63
0.0052276,157.09,194.75
0.0052334,156.51,203.83
0.0052405,155.76,214.83
0.0052492,154.74,228.28
0.0052564,153.84,239.29
0.0052636,152.86,250.24
0.0052707,151.82,261.11
0.0052779,150.71,271.91
0.0052851,149.53,282.62
0.0052908,148.55,291.03
0.0052964,147.51,299.38
0.0053021,146.43,307.67
0.0053078,145.3,315.9
0.0053134,144.12,324.06
0.0053207,142.52,334.46
0.0053302,140.31,347.77
0.0053397,137.96,360.86
0.0053469,136.05,370.74
0.0053542,134.04,380.49
0.0053615,131.94,390.08
0.0053648,130.94,394.43
0.0053648,130.94,394.43
0.0053706,129.16,401.92
0.0053764,127.31,409.31
0.0053822,125.4,416.58
0.005388,123.42,423.74
0.0053938,121.38,430.79
0.0054015,118.56,439.96
0.0054117,114.65,451.78
0.0054187,111.84,459.66
0.0054257,108.94,467.34
0.0054328,105.93,474.81
0.0054398,102.83,482.07
0.0054468,99.635,489.11
0.0054538,96.342,495.91
0.0054608,92.954,502.49
0.0054679,89.473,508.82
0.0054749,85.901,514.9
0.0054837,81.272,522.21
0.0054926,76.505,529.1
0.0055014,71.605,535.56
0.0055085,67.609,540.39
0.0055155,63.536,544.94
0.0055226,59.389,549.2
0.0055296,55.174,553.17
0.0055367,50.894,556.83
0.0055437,46.553,560.2
0.0055508,42.157,563.25
0.0055578,37.709,565.99
0.0055677,31.396,569.3
0.0055776,25.009,571.99
0.0055853,20.02,573.63
0.0055929,15.003,574.89
0.0056006,9.9643,575.76
0.0056082,4.9123,576.25
0.0056159,-0.1457,576.35
