time,T [Nm],w [rad/s]
0.084954,-7.9939,14.353
0.08498,-6.6409,12.319
0.085006,-5.2279,10.644
0.085032,-3.7673,9.3434
0.085058,-2.2717,8.4268
0.085084,-0.754,7.9017
0.08511,0.7725,7.7722
0.085136,2.2946,8.0387
0.085162,3.7991,8.6983
0.085188,5.2731,9.7446
0.085214,6.7039,11.168
0.08524,8.0791,12.955
0.085266,9.3871,15.091
0.085291,10.617,17.555
0.085317,11.758,20.327
0.085343,12.8,23.381
0.085369,13.736,26.692
0.085395,14.557,30.23
0.085421,15.256,33.965
0.085447,15.828,37.863
0.085473,16.268,41.893
0.085499,16.573,46.017
0.085525,16.741,50.203
0.085551,16.77,54.412
0.085577,16.66,58.61
0.085603,16.412,62.761
0.085629,16.029,66.828
0.085655,15.515,70.778
0.085681,14.873,74.577
0.085707,14.109,78.192
0.085733,13.23,81.593
0.085764,12.023,85.383
0.085796,10.674,88.77
0.085827,9.1993,91.711
0.085859,7.6185,94.171
0.08589,5.9514,96.119
0.085922,4.2192,97.532
0.085953,2.4439,98.392
0.085985,0.64813,98.69
0.086016,-1.1454,98.423
0.086048,-2.9139,97.596
0.086079,-4.6351,96.22
0.08611,-6.2872,94.314
0.086142,-7.8496,91.903
0.086173,-9.3028,89.018
0.086205,-10.629,85.697
0.086236,-11.811,81.982
0.086268,-12.835,77.921
0.086299,-13.689,73.566
0.086326,-14.278,69.64
0.086326,-14.278,69.64
0.086358,-14.79,64.887
0.086389,-15.108,60.005
0.086421,-15.229,55.056
0.086452,-15.152,50.101
0.086483,-14.879,45.203
0.086515,-14.412,40.423
0.086546,-13.758,35.821
0.086578,-12.925,31.455
0.086609,-11.925,27.378
0.086641,-10.769,23.641
0.086672,-9.4726,20.292
0.086704,-8.0523,17.371
0.086735,-6.526,14.915
0.086767,-4.9131,12.953
0.086798,-3.2342,11.51
0.086829,-1.5106,10.602
0.086861,0.2358,10.241
0.086892,1.9828,10.43
0.086924,3.7081,11.165
0.086955,5.3901,12.435
0.086987,7.0075,14.225
0.087018,8.54,16.509
0.08705,9.9685,19.259
0.087081,11.275,22.438
0.087113,12.444,26.005
0.087144,13.461,29.916
0.087175,14.313,34.119
0.087207,14.991,38.561
0.087238,15.486,43.187
0.08727,15.793,47.937
0.087301,15.908,52.753
0.087333,15.83,57.572
0.087364,15.561,62.336
0.087396,15.104,66.983
0.087427,14.465,71.457
0.087459,13.653,75.701
0.08749,12.677,79.663
0.087521,11.551,83.292
0.087553,10.289,86.545
0.087584,8.9063,89.38
0.087616,7.4209,91.764
0.087647,5.8515,93.666
0.087679,4.2181,95.063
0.08771,2.5415,95.939
0.087742,0.84303,96.284
0.087773,-0.85586,96.094
0.087805,-2.5336,95.374
0.087836,-4.169,94.132
0.087867,-5.7415,92.385
0.087899,-7.2313,90.158
0.08793,-8.6199,87.478
0.087962,-9.89,84.381
0.087993,-11.026,80.906
0.088025,-12.014,77.098
0.088056,-12.842,73.006
0.088088,-13.5,68.681
0.088119,-13.98,64.179
0.088151,-14.276,59.556
0.088182,-14.386,54.87
0.088213,-14.308,50.181
0.088245,-14.044,45.547
0.088276,-13.598,41.026
0.088308,-12.974,36.675
0.088339,-12.181,32.549
0.088371,-11.23,28.698
0.088402,-10.132,25.17
0.088434,-8.9018,22.01
0.088465,-7.5545,19.257
0.088497,-6.1074,16.944
0.088528,-4.5789,15.1
0.088559,-2.9884,13.748
0.088591,-1.3562,12.903
0.088622,0.29692,12.575
0.088654,1.9501,12.767
0.088685,3.5822,13.476
0.088717,5.1728,14.692
0.088748,6.7018,16.398
0.08878,8.15,18.573
0.088811,9.4993,21.186
0.088843,10.733,24.206
0.088874,11.836,27.592
0.088905,12.794,31.301
0.088937,13.597,35.286
0.088968,14.234,39.496
0.089,14.698,43.879
0.089031,14.984,48.378
0.089063,15.088,52.936
0.089094,15.009,57.498
0.089126,14.749,62.004
0.089157,14.312,66.4
0.089189,13.702,70.629
0.08922,12.929,74.639
0.089251,12.001,78.381
0.089283,10.932,81.807
0.089314,9.7332,84.875
0.089346,8.4213,87.547
0.089377,7.0128,89.791
0.089406,5.6606,91.438
0.089406,5.6606,91.438
0.089437,4.1178,92.79
0.089469,2.5328,93.65
0.0895,0.92595,94.007
0.089532,-0.68255,93.858
0.089563,-2.2723,93.206
0.089595,-3.8232,92.061
0.089626,-5.3157,90.436
0.089658,-6.7312,88.355
0.089689,-8.0519,85.844
0.08972,-9.2614,82.936
0.089752,-10.345,79.667
0.089783,-11.289,76.081
0.089815,-12.082,72.223
0.089846,-12.715,68.141
0.089878,-13.18,63.888
0.089909,-13.471,59.518
0.089941,-13.586,55.085
0.089972,-13.523,50.645
0.090004,-13.284,46.254
0.090035,-12.871,41.967
0.090066,-12.29,37.838
0.090098,-11.549,33.918
0.090129,-10.657,30.256
0.090161,-9.6261,26.898
0.090192,-8.4686,23.885
0.090224,-7.1994,21.255
0.090255,-5.8349,19.04
0.090287,-4.3923,17.268
0.090318,-2.89,15.96
0.09035,-1.3471,15.131
0.090381,0.21683,14.791
0.090412,1.782,14.943
0.090444,3.3284,15.585
0.090475,4.8367,16.708
0.090507,6.2878,18.296
0.090538,7.6636,20.328
0.09057,8.9468,22.777
0.090601,10.122,25.613
0.090633,11.173,28.798
0.090664,12.089,32.292
0.090696,12.858,36.049
0.090727,13.471,40.023
0.090758,13.92,44.163
0.09079,14.2,48.416
0.090821,14.309,52.729
0.090853,14.245,57.048
0.090884,14.009,61.318
0.090916,13.605,65.486
0.090947,13.037,69.499
0.090979,12.314,73.309
0.09101,11.444,76.866
0.091042,10.439,80.128
0.091073,9.3115,83.052
0.091104,8.0757,85.605
0.091136,6.7474,87.752
0.091167,5.3434,89.47
0.091199,3.8817,90.736
0.09123,2.3807,91.535
0.091262,0.85957,91.859
0.091293,-0.66251,91.703
0.091325,-2.1663,91.072
0.091356,-3.6327,89.973
0.091388,-5.0433,88.423
0.091419,-6.3806,86.44
0.09145,-7.6276,84.052
0.091482,-8.7691,81.288
0.091513,-9.7908,78.185
0.091545,-10.68,74.782
0.091576,-11.427,71.123
0.091608,-12.021,67.254
0.091639,-12.456,63.225
0.091671,-12.727,59.085
0.091702,-12.83,54.888
0.091734,-12.765,50.687
0.091765,-12.533,46.533
0.091796,-12.138,42.479
0.091828,-11.583,38.577
0.091859,-10.877,34.874
0.091891,-10.028,31.416
0.091922,-9.0484,28.247
0.09194,-8.4511,26.625
0.09194,-8.4511,26.625
0.091971,-7.2916,23.983
0.092003,-6.0354,21.721
0.092034,-4.6984,19.868
0.092066,-3.2977,18.447
0.092097,-1.8511,17.474
0.092129,-0.37688,16.96
0.09216,1.1062,16.912
0.092191,2.5793,17.33
0.092223,4.024,18.206
0.092254,5.4218,19.529
0.092286,6.7554,21.281
0.092317,8.008,23.44
0.092349,9.164,25.977
0.09238,10.209,28.86
0.092412,11.131,32.051
0.092443,11.917,35.51
0.092475,12.559,39.192
0.092506,13.049,43.052
0.092537,13.38,47.039
0.092569,13.551,51.104
0.0926,13.557,55.196
0.092632,13.4,59.262
0.092663,13.083,63.253
0.092695,12.608,67.118
0.092726,11.984,70.809
0.092758,11.216,74.279
0.092789,10.316,77.486
0.092821,9.295,80.39
0.092852,8.1656,82.954
0.092883,6.9425,85.148
0.092915,5.6411,86.944
0.092946,4.278,88.32
0.092978,2.8706,89.259
0.093009,1.4365,89.751
0.093041,-0.0058475,89.791
0.093072,-1.4384,89.378
0.093104,-2.8429,88.519
0.093135,-4.2018,87.225
0.093167,-5.498,85.514
0.093198,-6.7153,83.408
0.093229,-7.8385,80.935
0.093261,-8.8537,78.126
0.093292,-9.7485,75.017
0.093324,-10.512,71.648
0.093355,-11.134,68.063
0.093387,-11.609,64.306
0.093418,-11.93,60.425
0.09345,-12.093,56.469
0.093481,-12.097,52.488
0.093513,-11.942,48.532
0.093544,-11.631,44.65
0.093575,-11.167,40.892
0.093607,-10.556,37.304
0.093638,-9.8073,33.931
0.09367,-8.9293,30.815
0.093701,-7.9336,27.995
0.093733,-6.8328,25.506
0.093764,-5.641,23.378
0.093796,-4.3733,21.637
0.093827,-3.0459,20.306
0.093859,-1.6756,19.4
0.09389,-0.27977,18.929
0.093921,1.1238,18.898
0.093953,2.5174,19.308
0.093984,3.8834,20.152
0.094016,5.2046,21.418
0.094047,6.4644,23.09
0.094079,7.6472,25.145
0.09411,8.738,27.558
0.094142,9.7235,30.297
0.094173,10.592,33.326
0.094205,11.331,36.608
0.094236,11.934,40.099
0.094267,12.393,43.757
0.094299,12.702,47.534
0.09433,12.858,51.383
0.094362,12.859,55.256
0.094393,12.705,59.103
0.094425,12.399,62.877
0.094456,11.945,66.53
0.094488,11.349,70.017
0.094519,10.618,73.294
0.094551,9.7619,76.32
0.094582,8.7916,79.058
0.094613,7.7193,81.473
0.094645,6.5588,83.537
0.094676,5.3248,85.223
0.094708,4.0329,86.511
0.094739,2.6997,87.385
0.094771,1.3419,87.836
0.094802,-0.023153,87.859
0.094834,-1.3783,87.453
0.094849,-2.0265,87.104
0.094849,-2.0265,87.104
0.09488,-3.3355,86.076
0.094912,-4.5928,84.644
0.094943,-5.7826,82.827
0.094975,-6.8902,80.65
0.095006,-7.9018,78.14
0.095038,-8.8049,75.33
0.095069,-9.5884,72.255
0.095101,-10.243,68.954
0.095132,-10.76,65.471
0.095163,-11.134,61.848
0.095195,-11.36,58.132
0.095226,-11.437,54.37
0.095258,-11.362,50.608
0.095289,-11.138,46.895
0.095321,-10.768,43.276
0.095352,-10.256,39.798
0.095384,-9.6085,36.502
0.095415,-8.8347,33.432
0.095447,-7.9443,30.624
0.095478,-6.9485,28.114
0.095509,-5.86,25.933
0.095541,-4.6928,24.107
0.095572,-3.4616,22.659
0.095604,-2.1822,21.607
0.095635,-0.87068,20.962
0.095667,0.45625,20.733
0.095698,1.7818,20.921
0.09573,3.0892,21.524
0.095761,4.3619,22.532
0.095793,5.5841,23.933
0.095824,6.7403,25.707
0.095855,7.8161,27.832
0.095887,8.7983,30.28
0.095918,9.6746,33.019
0.09595,10.434,36.016
0.095981,11.068,39.23
0.096013,11.569,42.622
0.096044,11.929,46.148
0.096076,12.147,49.764
0.096107,12.218,53.425
0.096139,12.143,57.083
0.09617,11.922,60.694
0.096201,11.558,64.212
0.096233,11.058,67.593
0.096264,10.426,70.794
0.096296,9.671,73.777
0.096327,8.803,76.503
0.096359,7.8327,78.939
0.09639,6.7726,81.054
0.096422,5.6361,82.824
0.096453,4.4377,84.225
0.096485,3.1927,85.242
0.096516,1.9168,85.861
0.096547,0.62608,86.077
0.096579,-0.66299,85.887
0.09661,-1.9342,85.294
0.096642,-3.1715,84.306
0.096673,-4.3594,82.938
0.096705,-5.4829,81.206
0.096736,-6.5282,79.133
0.096768,-7.4821,76.746
0.096799,-8.3329,74.076
0.096831,-9.0702,71.158
0.096862,-9.6849,68.027
0.096893,-10.17,64.724
0.096925,-10.519,61.292
0.096956,-10.728,57.772
0.096988,-10.795,54.211
0.097019,-10.719,50.651
0.097051,-10.502,47.139
0.097082,-10.146,43.719
0.097114,-9.6562,40.432
0.097145,-9.0391,37.32
0.097177,-8.3025,34.423
0.097208,-7.4557,31.776
0.097239,-6.5097,29.411
0.097271,-5.4765,27.359
0.097302,-4.3693,25.644
0.097334,-3.2021,24.287
0.097365,-1.9898,23.305
0.097397,-0.7477,22.71
0.097428,0.50835,22.508
0.09746,1.7625,22.701
0.097491,2.9989,23.285
0.097523,4.2019,24.254
0.097554,5.3565,25.593
0.097585,6.4483,27.285
0.097617,7.4634,29.308
0.097648,8.3895,31.635
0.09768,9.215,34.238
0.097711,9.9298,37.082
0.097743,10.525,40.131
0.097774,10.994,43.347
0.09779,11.181,45.019
0.09779,11.181,45.019
0.097822,11.449,48.408
0.097853,11.58,51.859
0.097884,11.572,55.328
0.097916,11.426,58.771
0.097947,11.143,62.146
0.097979,10.728,65.411
0.09801,10.186,68.523
0.098042,9.5237,71.445
0.098073,8.7499,74.14
0.098105,7.8744,76.575
0.098136,6.9084,78.72
0.098168,5.8642,80.547
0.098199,4.755,82.035
0.09823,3.595,83.166
0.098262,2.3989,83.925
0.098293,1.1819,84.305
0.098325,-0.040747,84.3
0.098356,-1.2535,83.913
0.098388,-2.441,83.148
0.098419,-3.5885,82.016
0.098451,-4.6814,80.531
0.098482,-5.7062,78.714
0.098514,-6.6501,76.588
0.098545,-7.5013,74.18
0.098576,-8.2495,71.521
0.098608,-8.8854,68.645
0.098639,-9.4012,65.589
0.098671,-9.7909,62.392
0.098702,-10.05,59.093
0.098734,-10.175,55.735
0.098765,-10.165,52.36
0.098797,-10.02,49.01
0.098828,-9.7429,45.728
0.09886,-9.3366,42.555
0.098891,-8.8068,39.529
0.098922,-8.1602,36.69
0.098954,-7.4052,34.072
0.098985,-6.5513,31.708
0.099017,-5.6097,29.628
0.099048,-4.5921,27.856
0.09908,-3.5116,26.415
0.099111,-2.382,25.322
0.099143,-1.2175,24.591
0.099174,-0.032971,24.229
0.099206,1.1566,24.241
0.099237,2.3363,24.625
0.099268,3.4911,25.377
0.0993,4.6066,26.486
0.099331,5.6686,27.937
0.099363,6.6641,29.711
0.099394,7.5805,31.786
0.099426,8.4066,34.134
0.099457,9.1322,36.725
0.099489,9.7483,39.527
0.09952,10.247,42.503
0.099552,10.624,45.616
0.099583,10.873,48.827
0.099614,10.992,52.094
0.099646,10.979,55.377
0.099677,10.836,58.635
0.099709,10.563,61.826
0.09974,10.165,64.91
0.099772,9.6475,67.85
0.099803,9.0164,70.607
0.099835,8.2799,73.149
0.099866,7.4477,75.443
0.099898,6.5302,77.461
0.099929,5.5393,79.178
0.09996,4.4873,80.574
0.099992,3.3879,81.63
0.10002,2.2548,82.335
0.10005,1.1025,82.68
0.10009,-0.054542,82.661
0.10012,-1.2016,82.28
0.10015,-2.3243,81.542
0.10018,-3.4085,80.457
0.10021,-4.4406,79.039
0.10024,-5.4077,77.308
0.10028,-6.2978,75.284
0.10031,-7.0998,72.995
0.10032,-7.3755,72.075
0.10032,-7.3755,72.075
0.10035,-8.0406,69.47
0.10038,-8.5963,66.673
0.10041,-9.0357,63.721
0.10044,-9.3537,60.65
0.10048,-9.5465,57.5
0.10051,-9.6119,54.31
0.10054,-9.5495,51.121
0.10057,-9.3601,47.972
0.1006,-9.0465,44.904
0.10063,-8.6128,41.954
0.10066,-8.0646,39.16
0.1007,-7.409,36.555
0.10073,-6.6544,34.174
0.10076,-5.8104,32.045
0.10079,-4.888,30.194
0.10082,-3.8987,28.645
0.10085,-2.8551,27.416
0.10088,-1.7707,26.522
0.10092,-0.65902,25.974
0.10095,0.46575,25.778
0.10098,1.5894,25.936
0.10101,2.6978,26.445
0.10104,3.7769,27.299
0.10107,4.8132,28.484
0.1011,5.7937,29.987
0.10114,6.7062,31.787
0.10117,7.5394,33.861
0.1012,8.2829,36.182
0.10123,8.9276,38.721
0.10126,9.4657,41.446
0.10129,9.8905,44.321
0.10132,10.197,47.31
0.10136,10.382,50.376
0.10139,10.443,53.479
0.10142,10.379,56.581
0.10145,10.192,59.642
0.10148,9.8848,62.625
0.10151,9.4605,65.492
0.10154,8.925,68.206
0.10158,8.2852,70.735
0.10161,7.5493,73.047
0.10164,6.7268,75.113
0.10167,5.8282,76.907
0.1017,4.8648,78.408
0.10173,3.849,79.597
0.10177,2.7935,80.46
0.1018,1.7119,80.986
0.10183,0.61783,81.169
0.10186,-0.47494,81.009
0.10189,-1.5526,80.507
0.10192,-2.6016,79.671
0.10195,-3.6087,78.511
0.10199,-4.5614,77.044
0.10202,-5.4478,75.287
0.10205,-6.2568,73.265
0.10208,-6.9784,71.002
0.10211,-7.6038,68.528
0.10214,-8.1254,65.874
0.10217,-8.5367,63.075
0.10221,-8.8329,60.165
0.10224,-9.0104,57.181
0.10227,-9.0674,54.161
0.1023,-9.0033,51.144
0.10233,-8.8192,48.166
0.10236,-8.5176,45.266
0.10239,-8.1024,42.48
0.10243,-7.5792,39.842
0.10246,-6.9546,37.385
0.10249,-6.2367,35.141
0.10252,-5.4347,33.136
0.10255,-4.5588,31.396
0.10258,-3.6201,29.942
0.10261,-2.6307,28.792
0.10265,-1.603,27.959
0.10268,-0.55009,27.454
0.10271,0.51462,27.283
0.10274,1.5777,27.446
0.10277,2.6258,27.942
0.1028,3.6457,28.762
0.10283,4.6245,29.897
0.10287,5.5501,31.331
0.1029,6.4108,33.046
0.10293,7.196,35.019
0.10296,7.896,37.225
0.10299,8.5022,39.636
0.10302,9.0071,42.221
0.10305,9.4047,44.948
0.10309,9.6902,47.78
0.10312,9.8603,50.684
0.10315,9.913,53.622
0.10318,9.848,56.557
0.10321,9.6663,59.452
0.10324,9.3704,62.271
0.10328,8.9643,64.979
0.10331,8.4531,67.541
0.10332,8.2238,68.506
0.10332,8.2238,68.506
0.10335,7.5775,70.813
0.10339,6.6869,73.294
0.10343,5.687,75.416
0.10346,4.5963,77.143
0.1035,3.4347,78.443
0.10354,2.2234,79.293
0.10358,0.98466,79.681
0.10361,-0.25904,79.599
0.10365,-1.4851,79.05
0.10369,-2.6711,78.045
0.10373,-3.7958,76.604
0.10377,-4.8388,74.754
0.1038,-5.7814,72.529
0.10384,-6.6068,69.97
0.10388,-7.3003,67.125
0.10392,-7.8497,64.047
0.10395,-8.2455,60.791
0.10399,-8.4808,57.417
0.10403,-8.5518,53.986
0.10407,-8.4576,50.561
0.10411,-8.2002,47.204
0.10414,-7.7848,43.975
0.10418,-7.2191,40.933
0.10422,-6.5137,38.133
0.10426,-5.6817,35.624
0.10429,-4.7384,33.452
0.10433,-3.7012,31.654
0.10437,-2.5891,30.264
0.10441,-1.4225,29.306
0.10445,-0.22273,28.795
0.10448,0.98835,28.739
0.10452,2.1887,29.14
0.10456,3.3564,29.988
0.1046,4.4704,31.268
0.10464,5.5105,32.954
0.10467,6.4581,35.015
0.10471,7.2963,37.413
0.10475,8.0101,40.103
0.10479,8.5869,43.037
0.10482,9.0166,46.159
0.10486,9.292,49.414
0.1049,9.4083,52.741
0.10494,9.3638,56.081
0.10498,9.1599,59.373
0.10501,8.8004,62.556
0.10505,8.2923,65.575
0.10509,7.6451,68.374
0.10513,6.8707,70.903
0.10516,5.9835,73.117
0.1052,4.9998,74.977
0.10524,3.9377,76.449
0.10528,2.8165,77.508
0.10532,1.6569,78.135
0.10535,0.47991,78.32
0.10539,-0.69296,78.061
0.10543,-1.8404,77.364
0.10547,-2.9417,76.241
0.1055,-3.9768,74.715
0.10554,-4.9273,72.815
0.10558,-5.776,70.575
0.10562,-6.5077,68.037
0.10566,-7.1097,65.248
0.10569,-7.5712,62.259
0.10573,-7.8844,59.124
0.10577,-8.0438,55.902
0.10581,-8.047,52.65
0.10584,-7.8943,49.427
0.10585,-7.8495,48.844
0.10585,-7.8495,48.844
0.10589,-7.5165,45.731
0.10593,-7.0379,42.774
0.10596,-6.4228,40.024
0.106,-5.6824,37.531
0.10604,-4.8306,35.341
0.10608,-3.8831,33.491
0.10612,-2.8571,32.015
0.10615,-1.7715,30.939
0.10619,-0.64628,30.281
0.10623,0.49813,30.053
0.10627,1.6408,30.257
0.1063,2.7611,30.889
0.10634,3.8385,31.936
0.10638,4.8537,33.378
0.10642,5.7884,35.188
0.10646,6.6257,37.333
0.10649,7.3509,39.772
0.10653,7.951,42.46
0.10657,8.4154,45.349
0.10661,8.7363,48.385
0.10664,8.908,51.514
0.10668,8.928,54.677
0.10672,8.7961,57.818
0.10676,8.5151,60.88
0.1068,8.0905,63.807
0.10683,7.5302,66.546
0.10687,6.8447,69.05
0.10691,6.0467,71.272
0.10695,5.1508,73.172
0.10698,4.1736,74.718
0.10702,3.1329,75.882
0.10706,2.0477,76.644
0.1071,0.93797,76.99
0.10714,-0.17615,76.916
0.10717,-1.2744,76.423
0.10721,-2.3368,75.523
0.10725,-3.3443,74.231
0.10729,-4.2785,72.573
0.10732,-5.1229,70.579
0.10736,-5.8621,68.287
0.1074,-6.4833,65.738
0.10744,-6.9753,62.98
0.10748,-7.3296,60.063
0.10751,-7.5401,57.04
0.10755,-7.6034,53.966
0.10759,-7.5187,50.898
0.10763,-7.2878,47.891
0.10766,-6.9153,44.999
0.1077,-6.4082,42.274
0.10774,-5.7759,39.766
0.10778,-5.0303,37.519
0.10782,-4.185,35.574
0.10785,-3.2556,33.964
0.10789,-2.2592,32.72
0.10793,-1.2141,31.862
0.10797,-0.13923,31.405
0.108,0.94565,31.357
0.10804,2.0208,31.717
0.10808,3.0668,32.478
0.10812,4.0646,33.625
0.10816,4.9962,35.136
0.10819,5.845,36.983
0.10823,6.5956,39.132
0.10827,7.2349,41.543
0.10831,7.7513,44.171
0.10835,8.1361,46.969
0.10838,8.3824,49.885
0.10842,8.4862,52.866
0.10846,8.4459,55.857
0.1085,8.2627,58.806
0.10853,7.9403,61.658
0.10857,7.4846,64.361
0.10861,6.9043,66.868
0.10865,6.2102,69.133
0.10869,5.4151,71.115
0.10872,4.5336,72.78
0.10876,3.5819,74.098
0.1088,2.5824,75.041
0.1088,2.5824,75.041
0.10884,1.5437,75.604
0.10887,0.4894,75.77
0.10891,-0.56123,75.539
0.10895,-1.5891,74.915
0.10899,-2.5757,73.91
0.10903,-3.5031,72.544
0.10906,-4.3547,70.842
0.1091,-5.1151,68.836
0.10914,-5.7709,66.563
0.10918,-6.3104,64.065
0.10921,-6.7241,61.387
0.10925,-7.0048,58.58
0.10929,-7.1479,55.693
0.10933,-7.1509,52.78
0.10937,-7.0143,49.893
0.1094,-6.7407,47.085
0.10944,-6.3355,44.406
0.10948,-5.8063,41.905
0.10952,-5.1629,39.626
0.10955,-4.4173,37.611
0.10959,-3.5831,35.896
0.10963,-2.6758,34.51
0.10967,-1.7119,33.478
0.10971,-0.70917,32.819
0.10974,0.31418,32.543
0.10978,1.3395,32.654
0.10982,2.348,33.15
0.10986,3.3216,34.02
0.10989,4.2426,35.248
0.10993,5.0943,36.811
0.10997,5.8616,38.679
0.11001,6.5307,40.818
0.11005,7.0898,43.189
0.11008,7.529,45.747
0.11012,7.8406,48.446
0.11016,8.0194,51.237
0.1102,8.0624,54.069
0.11023,7.9691,56.89
0.11027,7.7417,59.65
0.11031,7.3845,62.297
0.11035,6.9042,64.786
0.11039,6.3099,67.071
0.11042,5.6126,69.11
0.11046,4.8251,70.868
0.1105,3.962,72.313
0.11054,3.039,73.42
0.11057,2.073,74.17
0.11061,1.0817,74.549
0.11065,0.083077,74.552
0.11069,-0.90462,74.179
0.11073,-1.8635,73.439
0.11076,-2.7762,72.345
0.1108,-3.6263,70.918
0.11084,-4.3985,69.185
0.11088,-5.079,67.178
0.11091,-5.6557,64.934
0.11095,-6.1184,62.495
0.11099,-6.459,59.905
0.11103,-6.6716,57.211
0.11107,-6.7527,54.462
0.1111,-6.7011,51.709
0.11114,-6.518,49.002
0.11118,-6.2072,46.388
0.11122,-5.7745,43.917
0.11125,-5.2279,41.631
0.11129,-4.5777,39.573
0.11133,-3.8359,37.778
0.11137,-3.0162,36.28
0.11141,-2.1335,35.103
0.11144,-1.204,34.27
0.11148,-0.24487,33.794
0.11152,0.72238,33.683
0.11152,0.72238,33.683
0.11156,1.6884,33.937
0.11159,2.6315,34.552
0.11163,3.5347,35.516
0.11167,4.3815,36.81
0.11171,5.1568,38.41
0.11175,5.8467,40.287
0.11178,6.4389,42.405
0.11182,6.923,44.726
0.11186,7.2903,47.207
0.1119,7.5346,49.803
0.11193,7.6517,52.466
0.11197,7.6399,55.148
0.11201,7.4996,57.8
0.11205,7.2337,60.374
0.11209,6.8473,62.824
0.11212,6.3477,65.106
0.11216,5.7442,67.178
0.1122,5.0479,69.004
0.11224,4.2717,70.55
0.11227,3.4299,71.79
0.11231,2.5378,72.702
0.11235,1.6117,73.27
0.11239,0.66865,73.485
0.11243,-0.27431,73.342
0.11246,-1.2,72.847
0.1125,-2.0917,72.008
0.11254,-2.9332,70.841
0.11258,-3.7095,69.37
0.11261,-4.4065,67.62
0.11265,-5.0119,65.625
0.11269,-5.5148,63.421
0.11273,-5.9065,61.049
0.11277,-6.1801,58.552
0.1128,-6.3309,55.976
0.11284,-6.3565,53.367
0.11288,-6.2567,50.773
0.11292,-6.0337,48.242
0.11295,-5.6917,45.818
0.11299,-5.2372,43.545
0.11303,-4.6787,41.465
0.11307,-4.0265,39.615
0.11311,-3.2928,38.027
0.11314,-2.4909,36.731
0.11318,-1.6357,35.748
0.11322,-0.74265,35.096
0.11326,0.1718,34.785
0.11329,1.091,34.822
0.11333,1.9983,35.204
0.11337,2.8772,35.923
0.11341,3.7118,36.966
0.11345,4.4871,38.313
0.11348,5.1891,39.939
0.11352,5.8053,41.813
0.11356,6.3248,43.902
0.1136,6.7383,46.166
0.11363,7.0387,48.563
0.11367,7.2207,51.052
0.11371,7.2815,53.585
0.11375,7.2201,56.117
0.11379,7.038,58.602
0.11382,6.7388,60.995
0.11386,6.3281,63.254
0.1139,5.8136,65.336
0.11394,5.205,67.205
0.11397,4.5133,68.828
0.11401,3.7514,70.175
0.11405,2.9332,71.223
0.11409,2.0738,71.954
0.11413,1.1887,72.354
0.11416,0.29424,72.418
0.1142,-0.59344,72.145
0.11424,-1.4582,71.541
0.11428,-2.2844,70.617
0.11428,-2.3478,70.531
0.11428,-2.3478,70.531
0.11432,-3.1157,69.282
0.11436,-3.8151,67.756
0.11439,-4.4336,65.982
0.11443,-4.9601,63.993
0.11447,-5.3853,61.824
0.11451,-5.7019,59.515
0.11454,-5.9042,57.11
0.11458,-5.9889,54.651
0.11462,-5.9548,52.183
0.11466,-5.8027,49.752
0.1147,-5.5357,47.4
0.11473,-5.1588,45.172
0.11477,-4.6792,43.106
0.11481,-4.1058,41.24
0.11485,-3.4491,39.607
0.11488,-2.7213,38.236
0.11492,-1.9357,37.153
0.11496,-1.1068,36.374
0.115,-0.24968,35.915
0.11504,0.62002,35.783
0.11507,1.4865,35.978
0.11511,2.3339,36.498
0.11515,3.147,37.331
0.11519,3.9111,38.462
0.11522,4.6124,39.87
0.11526,5.2383,41.528
0.1153,5.7778,43.406
0.11534,6.2211,45.469
0.11538,6.5607,47.679
0.11541,6.7904,49.996
0.11545,6.9066,52.377
0.11549,6.9073,54.78
0.11553,6.7927,57.16
0.11556,6.5653,59.475
0.1156,6.2295,61.682
0.11564,5.7914,63.742
0.11568,5.2594,65.618
0.11572,4.6433,67.276
0.11575,3.9544,68.687
0.11579,3.2054,69.825
0.11583,2.41,70.671
0.11587,1.5828,71.21
0.1159,0.73879,71.433
0.11594,-0.10657,71.337
0.11598,-0.93795,70.923
0.11602,-1.7403,70.201
0.11606,-2.4991,69.184
0.11609,-3.2007,67.891
0.11613,-3.8324,66.347
0.11617,-4.3831,64.58
0.11621,-4.8429,62.622
0.11625,-5.2037,60.51
0.11628,-5.4593,58.282
0.11632,-5.6052,55.98
0.11636,-5.639,53.644
0.1164,-5.5604,51.317
0.11643,-5.3712,49.042
0.11647,-5.0749,46.86
0.11651,-4.6772,44.81
0.11655,-4.1855,42.928
0.11659,-3.6089,41.249
0.11662,-2.9582,39.803
0.11666,-2.2452,38.616
0.1167,-1.4831,37.707
0.11674,-0.68575,37.094
0.11677,0.1322,36.786
0.11681,0.95588,36.789
0.11685,1.7703,37.102
0.11689,2.5607,37.717
0.11693,3.3128,38.624
0.11696,4.013,39.806
0.117,4.6487,41.239
0.11704,5.2086,42.898
0.11708,5.6827,44.752
0.11711,6.0626,46.766
0.11715,6.3417,48.904
0.11717,6.4304,49.864
0.11717,6.4304,49.864
0.11721,6.5569,52.111
0.11724,6.5742,54.385
0.11728,6.4823,56.643
0.11732,6.2831,58.846
0.11736,5.9805,60.953
0.1174,5.5801,62.926
0.11743,5.0895,64.731
0.11747,4.5178,66.333
0.11751,3.8755,67.706
0.11754,3.3681,68.549
